item,itemLabel,parent,parentLabel,genderLabel,article
http://www.wikidata.org/entity/Q2502204,"Princess Olga, Duchess of Aosta",http://www.wikidata.org/entity/Q2623984,Marina Karella,female,https://en.wikipedia.org/wiki/Princess_Olga_of_Savoy-Aosta
http://www.wikidata.org/entity/Q3059503,Prince Eudes d'Orléans,http://www.wikidata.org/entity/Q3292297,Duchess Marie Thérèse of Württemberg,male,"https://en.wikipedia.org/wiki/Prince_Eudes,_Duke_of_Angoul%C3%AAme"
http://www.wikidata.org/entity/Q230580,Infanta Cristina of Spain,http://www.wikidata.org/entity/Q156548,Queen Sofía of Spain,female,https://en.wikipedia.org/wiki/Infanta_Cristina_of_Spain
http://www.wikidata.org/entity/Q165709,Princess Eugenie of York,http://www.wikidata.org/entity/Q153330,Andrew Mountbatten-Windsor,female,https://en.wikipedia.org/wiki/Princess_Eugenie
http://www.wikidata.org/entity/Q191045,Felipe VI of Spain,http://www.wikidata.org/entity/Q19943,Juan Carlos I of Spain,male,https://en.wikipedia.org/wiki/Felipe_VI
http://www.wikidata.org/entity/Q946985,Prince Gonzalo de Bourbon,http://www.wikidata.org/entity/Q3052995,Emmanuelle de Dampierre,male,"https://en.wikipedia.org/wiki/Gonzalo,_Duke_of_Aquitaine"
http://www.wikidata.org/entity/Q1626864,Princess Claude d’Orléans,http://www.wikidata.org/entity/Q261284,Isabelle of Orléans-Braganza,female,https://en.wikipedia.org/wiki/Princess_Claude_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q765373,"Archduchess Margherita, Archduchess of Austria-Este",http://www.wikidata.org/entity/Q2278538,Princess Anne of Orléans,female,"https://en.wikipedia.org/wiki/Margherita,_Archduchess_of_Austria-Este"
http://www.wikidata.org/entity/Q7244738,"Princess Marie, Princess Gundakar of Liechtenstein",http://www.wikidata.org/entity/Q3292297,Duchess Marie Thérèse of Württemberg,female,https://en.wikipedia.org/wiki/Princess_Marie_of_Liechtenstein_(born_1959)
http://www.wikidata.org/entity/Q13091129,Princess Alexandra of Greece,http://www.wikidata.org/entity/Q2623984,Marina Karella,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Greece_(born_1968)
http://www.wikidata.org/entity/Q3387469,"Prince Pedro, Duke of Calabria",http://www.wikidata.org/entity/Q2072516,Princess Anne d'Orléans,male,"https://en.wikipedia.org/wiki/Prince_Pedro,_Duke_of_Calabria"
http://www.wikidata.org/entity/Q242298,Princess Irene of Greece and Denmark,http://www.wikidata.org/entity/Q155394,Paul of Greece,female,https://en.wikipedia.org/wiki/Princess_Irene_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q2031618,"Prince Aimone, 6th Duke of Aosta",http://www.wikidata.org/entity/Q452039,"Prince Amedeo, 5th Duke of Aosta",male,https://en.wikipedia.org/wiki/Aimone_di_Savoia_Aosta_(born_1967)
http://www.wikidata.org/entity/Q4383359,Prince Christian of Hanover,http://www.wikidata.org/entity/Q3336838,Chantal Hochuli,male,https://en.wikipedia.org/wiki/Prince_Christian_of_Hanover
http://www.wikidata.org/entity/Q4383225,Prince Ernst August of Hanover,http://www.wikidata.org/entity/Q3336838,Chantal Hochuli,male,https://en.wikipedia.org/wiki/Prince_Ernst_August_of_Hanover_(born_1983)
http://www.wikidata.org/entity/Q869909,Prince Heinrich of Hesse and by Rhine,http://www.wikidata.org/entity/Q60741,"Prince Philipp, Landgrave of Hesse",male,https://en.wikipedia.org/wiki/Prince_Heinrich_of_Hesse-Kassel
http://www.wikidata.org/entity/Q2072516,Princess Anne d'Orléans,http://www.wikidata.org/entity/Q261284,Isabelle of Orléans-Braganza,female,"https://en.wikipedia.org/wiki/Princess_Anne,_Duchess_of_Calabria"
http://www.wikidata.org/entity/Q2464604,Prince Karl of Hesse,http://www.wikidata.org/entity/Q630371,Princess Sophie of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Karl_of_Hesse
http://www.wikidata.org/entity/Q18002970,Princess Charlotte of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",female,https://en.wikipedia.org/wiki/Princess_Charlotte_of_Wales_(born_2015)
http://www.wikidata.org/entity/Q7244716,Princess Maria Cristina of Savoy-Aosta,http://www.wikidata.org/entity/Q2278538,Princess Anne of Orléans,female,https://en.wikipedia.org/wiki/Princess_Maria_Cristina_of_Savoy-Aosta
http://www.wikidata.org/entity/Q2621015,David Chavchavadze,http://www.wikidata.org/entity/Q898347,Nina Georgievna of Russia,male,https://en.wikipedia.org/wiki/David_Chavchavadze
http://www.wikidata.org/entity/Q6530298,Princess Christina Margarethe of Hesse,http://www.wikidata.org/entity/Q630371,Princess Sophie of Greece and Denmark,female,https://en.wikipedia.org/wiki/Princess_Christina_of_Hesse
http://www.wikidata.org/entity/Q1208034,Princess Alexandra of Hanover,http://www.wikidata.org/entity/Q233966,Princess Caroline of Monaco,female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Hanover_(born_1999)
http://www.wikidata.org/entity/Q13590412,Prince George of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",male,https://en.wikipedia.org/wiki/Prince_George_of_Wales
http://www.wikidata.org/entity/Q230580,Infanta Cristina of Spain,http://www.wikidata.org/entity/Q19943,Juan Carlos I of Spain,female,https://en.wikipedia.org/wiki/Infanta_Cristina_of_Spain
http://www.wikidata.org/entity/Q84971,"Duchess Rosa, Duchess of Württemberg",http://www.wikidata.org/entity/Q670121,"Archduke Peter Ferdinand, Hereditary Grand Duke of Tuscany",female,https://en.wikipedia.org/wiki/Archduchess_Rosa_of_Austria
http://www.wikidata.org/entity/Q62602,"Prince Berthold, Margrave of Baden",http://www.wikidata.org/entity/Q76908,Prince Maximilian of Baden,male,"https://en.wikipedia.org/wiki/Berthold,_Margrave_of_Baden"
http://www.wikidata.org/entity/Q165709,Princess Eugenie of York,http://www.wikidata.org/entity/Q55720,Sarah Ferguson,female,https://en.wikipedia.org/wiki/Princess_Eugenie
http://www.wikidata.org/entity/Q38668629,Prince Louis of Wales,http://www.wikidata.org/entity/Q10479,"Catherine, Princess of Wales",male,https://en.wikipedia.org/wiki/Prince_Louis_of_Wales
http://www.wikidata.org/entity/Q214369,"Leonor, Princess of Asturias",http://www.wikidata.org/entity/Q191045,Felipe VI of Spain,female,"https://en.wikipedia.org/wiki/Leonor,_Princess_of_Asturias"
http://www.wikidata.org/entity/Q154308,Manuel II of Portugal,http://www.wikidata.org/entity/Q158874,Carlos I of Portugal,male,https://en.wikipedia.org/wiki/Manuel_II_of_Portugal
http://www.wikidata.org/entity/Q86044,"Duchess Helena, Hereditary Duchess of Württemberg",http://www.wikidata.org/entity/Q670121,"Archduke Peter Ferdinand, Hereditary Grand Duke of Tuscany",female,https://en.wikipedia.org/wiki/Archduchess_Helena_of_Austria
http://www.wikidata.org/entity/Q147663,Zara Tindall,http://www.wikidata.org/entity/Q151754,"Anne, Princess Royal",female,https://en.wikipedia.org/wiki/Zara_Tindall
http://www.wikidata.org/entity/Q169902,"Prince Aimone, 4th Duke of Aosta",http://www.wikidata.org/entity/Q445106,"Prince Emanuele Filiberto, 2nd Duke of Aosta",male,"https://en.wikipedia.org/wiki/Prince_Aimone,_Duke_of_Aosta"
http://www.wikidata.org/entity/Q724825,Prince Michael of Greece and Denmark,http://www.wikidata.org/entity/Q447757,Prince Christopher of Greece and Denmark,male,https://en.wikipedia.org/wiki/Prince_Michael_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q538411,Prince Henri d'Orléans,http://www.wikidata.org/entity/Q578791,Prince Jean d’Orléans,male,"https://en.wikipedia.org/wiki/Henri,_Count_of_Paris_(born_1908)"
http://www.wikidata.org/entity/Q577228,Princess Françoise of Orléans,http://www.wikidata.org/entity/Q578791,Prince Jean d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Fran%C3%A7oise_of_Orl%C3%A9ans_(1902%E2%80%931953)
http://www.wikidata.org/entity/Q1362941,Pedro Henrique de Orléans e Bragança,http://www.wikidata.org/entity/Q2617325,Luís de Orléans e Bragança,male,https://en.wikipedia.org/wiki/Pedro_Henrique_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q165657,Princess Beatrice of York,http://www.wikidata.org/entity/Q55720,Sarah Ferguson,female,https://en.wikipedia.org/wiki/Princess_Beatrice
http://www.wikidata.org/entity/Q235128,"Infanta María de las Mercedes, Countess of Barcelona",http://www.wikidata.org/entity/Q518879,Prince Carlos of the Two Sicilies,female,https://en.wikipedia.org/wiki/Princess_Mar%C3%ADa_de_las_Mercedes_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q344908,Peter Phillips,http://www.wikidata.org/entity/Q547893,Mark Phillips,male,https://en.wikipedia.org/wiki/Peter_Phillips
http://www.wikidata.org/entity/Q372740,"Luís Filipe, Prince Royal of Portugal",http://www.wikidata.org/entity/Q158874,Carlos I of Portugal,male,"https://en.wikipedia.org/wiki/Lu%C3%ADs_Filipe,_Prince_Royal_of_Portugal"
http://www.wikidata.org/entity/Q273237,Princess Isabelle d’Orléans,http://www.wikidata.org/entity/Q578791,Prince Jean d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Isabelle_of_Orl%C3%A9ans_(1900%E2%80%931983)
http://www.wikidata.org/entity/Q2635204,Princess María de los Dolores of Bourbon-Two Sicilies,http://www.wikidata.org/entity/Q518879,Prince Carlos of the Two Sicilies,female,https://en.wikipedia.org/wiki/Princess_Mar%C3%ADa_de_los_Dolores_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q2679087,"Archduke Gottfried of Austria, Hereditary Grand Duke of Tuscany",http://www.wikidata.org/entity/Q670121,"Archduke Peter Ferdinand, Hereditary Grand Duke of Tuscany",male,https://en.wikipedia.org/wiki/Archduke_Gottfried_of_Austria
http://www.wikidata.org/entity/Q2783067,Princess Lucia of Bourbon-Two Sicilies,http://www.wikidata.org/entity/Q2290508,"Prince Ferdinand Pius, Duke of Calabria",female,https://en.wikipedia.org/wiki/Princess_Lucia_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q4006506,Princess Urraca of the Two Sicilies,http://www.wikidata.org/entity/Q2290508,"Prince Ferdinand Pius, Duke of Calabria",female,https://en.wikipedia.org/wiki/Princess_Urraca_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3260259,Princess Marie Alexandra of Baden,http://www.wikidata.org/entity/Q76908,Prince Maximilian of Baden,female,https://en.wikipedia.org/wiki/Princess_Marie_Alexandra_of_Baden
http://www.wikidata.org/entity/Q3382159,Pia Maria of Orléans-Braganza,http://www.wikidata.org/entity/Q2617325,Luís de Orléans e Bragança,female,https://en.wikipedia.org/wiki/Pia_Maria_of_Orl%C3%A9ans-Braganza
http://www.wikidata.org/entity/Q3847609,Infanta Maria de las Mercedes of Spain,http://www.wikidata.org/entity/Q2537215,Prince Ferdinand of Bavaria,female,https://en.wikipedia.org/wiki/Infanta_Mar%C3%ADa_de_las_Mercedes_of_Spain
http://www.wikidata.org/entity/Q151773,Constantine II of Greece,http://www.wikidata.org/entity/Q61351,Frederica of Hanover,male,https://en.wikipedia.org/wiki/Constantine_II_of_Greece
http://www.wikidata.org/entity/Q2278538,Princess Anne of Orléans,http://www.wikidata.org/entity/Q578791,Prince Jean d’Orléans,female,https://en.wikipedia.org/wiki/Princess_Anne_of_Orl%C3%A9ans
http://www.wikidata.org/entity/Q2324276,"Prince Ferdinando, Duke of Castro",http://www.wikidata.org/entity/Q1943652,"Prince Ranieri, Duke of Castro",male,"https://en.wikipedia.org/wiki/Prince_Ferdinand,_Duke_of_Castro"
http://www.wikidata.org/entity/Q431121,"Prince Amedeo, 3rd Duke of Aosta",http://www.wikidata.org/entity/Q445106,"Prince Emanuele Filiberto, 2nd Duke of Aosta",male,"https://en.wikipedia.org/wiki/Prince_Amedeo,_Duke_of_Aosta"
http://www.wikidata.org/entity/Q10315513,Iris Mountbatten,http://www.wikidata.org/entity/Q337477,"Alexander Mountbatten, 1st Marquess of Carisbrooke",female,https://en.wikipedia.org/wiki/Lady_Iris_Mountbatten
http://www.wikidata.org/entity/Q63284,"Prince Moritz, Landgrave of Hesse",http://www.wikidata.org/entity/Q235832,Princess Mafalda of Savoy,male,"https://en.wikipedia.org/wiki/Moritz,_Landgrave_of_Hesse"
http://www.wikidata.org/entity/Q36812,"William, Prince of Wales",http://www.wikidata.org/entity/Q43274,Charles III,male,"https://en.wikipedia.org/wiki/William,_Prince_of_Wales"
http://www.wikidata.org/entity/Q5408136,Bagrat de Bagration y de Baviera,http://www.wikidata.org/entity/Q2576581,Irakli Bagration of Mukhrani,male,https://en.wikipedia.org/wiki/Bagrat_de_Bagration_y_de_Baviera
http://www.wikidata.org/entity/Q16115785,Mariam de Bagration,http://www.wikidata.org/entity/Q2576581,Irakli Bagration of Mukhrani,female,https://en.wikipedia.org/wiki/Mariam_de_Bagration
http://www.wikidata.org/entity/Q242298,Princess Irene of Greece and Denmark,http://www.wikidata.org/entity/Q61351,Frederica of Hanover,female,https://en.wikipedia.org/wiki/Princess_Irene_of_Greece_and_Denmark
http://www.wikidata.org/entity/Q869909,Prince Heinrich of Hesse and by Rhine,http://www.wikidata.org/entity/Q235832,Princess Mafalda of Savoy,male,https://en.wikipedia.org/wiki/Prince_Heinrich_of_Hesse-Kassel
http://www.wikidata.org/entity/Q2823967,Adam Karol Czartoryski,http://www.wikidata.org/entity/Q2083425,Augustyn Józef Czartoryski,male,https://en.wikipedia.org/wiki/Adam_Karol_Czartoryski
http://www.wikidata.org/entity/Q110952627,Princess María de la Esperanza of Bourbon-Two Sicilies,http://www.wikidata.org/entity/Q518879,Prince Carlos of the Two Sicilies,female,https://en.wikipedia.org/wiki/Princess_Maria_de_la_Esperanza_of_Bourbon-Two_Sicilies
http://www.wikidata.org/entity/Q3337692,Prince Ludwig Rudolph of Hanover,http://www.wikidata.org/entity/Q2534736,Princess Ortrud of Schleswig-Holstein-Sonderburg-Glücksburg,male,https://en.wikipedia.org/wiki/Prince_Ludwig_Rudolf_of_Hanover
http://www.wikidata.org/entity/Q156548,Queen Sofía of Spain,http://www.wikidata.org/entity/Q61351,Frederica of Hanover,female,https://en.wikipedia.org/wiki/Queen_Sof%C3%ADa_of_Spain
http://www.wikidata.org/entity/Q152316,"Prince Harry, Duke of Sussex",http://www.wikidata.org/entity/Q43274,Charles III,male,"https://en.wikipedia.org/wiki/Prince_Harry,_Duke_of_Sussex"
http://www.wikidata.org/entity/Q344908,Peter Phillips,http://www.wikidata.org/entity/Q151754,"Anne, Princess Royal",male,https://en.wikipedia.org/wiki/Peter_Phillips
http://www.wikidata.org/entity/Q19943,Juan Carlos I of Spain,http://www.wikidata.org/entity/Q313857,"Infante Juan, Count of Barcelona",male,https://en.wikipedia.org/wiki/Juan_Carlos_I
http://www.wikidata.org/entity/Q43274,Charles III,http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",male,https://en.wikipedia.org/wiki/Charles_III
http://www.wikidata.org/entity/Q847010,Infanta Sofía of Spain,http://www.wikidata.org/entity/Q191045,Felipe VI of Spain,female,https://en.wikipedia.org/wiki/Infanta_Sof%C3%ADa_of_Spain
http://www.wikidata.org/entity/Q1208034,Princess Alexandra of Hanover,http://www.wikidata.org/entity/Q58070,"Ernst August, Prince of Hanover",female,https://en.wikipedia.org/wiki/Princess_Alexandra_of_Hanover_(born_1999)
http://www.wikidata.org/entity/Q62385,"Duke Carl, Duke of Württemberg",http://www.wikidata.org/entity/Q62965,"Philipp Albrecht, Duke of Württemberg",male,"https://en.wikipedia.org/wiki/Carl,_Duke_of_W%C3%BCrttemberg"
http://www.wikidata.org/entity/Q3232528,Irene Urdangarin y de Borbón,http://www.wikidata.org/entity/Q356560,Iñaki Urdangarin,female,"https://en.wikipedia.org/wiki/Irene_Urdangarin_y_Borb%C3%B3n,_Grandee_of_Spain"
http://www.wikidata.org/entity/Q153330,Andrew Mountbatten-Windsor,http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",male,https://en.wikipedia.org/wiki/Andrew_Mountbatten-Windsor
http://www.wikidata.org/entity/Q680304,Lady Louise Mountbatten-Windsor,http://www.wikidata.org/entity/Q155203,"Sophie, Duchess of Edinburgh",female,https://en.wikipedia.org/wiki/Lady_Louise_Windsor
http://www.wikidata.org/entity/Q680304,Lady Louise Mountbatten-Windsor,http://www.wikidata.org/entity/Q154920,"Prince Edward, Duke of Edinburgh",female,https://en.wikipedia.org/wiki/Lady_Louise_Windsor
http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",http://www.wikidata.org/entity/Q223183,Peter II of Yugoslavia,male,"https://en.wikipedia.org/wiki/Alexander,_Crown_Prince_of_Yugoslavia"
http://www.wikidata.org/entity/Q550183,"James, Earl of Wessex",http://www.wikidata.org/entity/Q155203,"Sophie, Duchess of Edinburgh",male,"https://en.wikipedia.org/wiki/James,_Earl_of_Wessex"
http://www.wikidata.org/entity/Q151754,"Anne, Princess Royal",http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",female,"https://en.wikipedia.org/wiki/Anne,_Princess_Royal"
http://www.wikidata.org/entity/Q154920,"Prince Edward, Duke of Edinburgh",http://www.wikidata.org/entity/Q80976,"Prince Philip, Duke of Edinburgh",male,"https://en.wikipedia.org/wiki/Prince_Edward,_Duke_of_Edinburgh"
http://www.wikidata.org/entity/Q62938826,Prince Archie of Sussex,http://www.wikidata.org/entity/Q152316,"Prince Harry, Duke of Sussex",male,https://en.wikipedia.org/wiki/Prince_Archie_of_Sussex
http://www.wikidata.org/entity/Q28536747,Mia Tindall,http://www.wikidata.org/entity/Q1386944,Mike Tindall,female,https://en.wikipedia.org/wiki/Mia_Tindall
http://www.wikidata.org/entity/Q550183,"James, Earl of Wessex",http://www.wikidata.org/entity/Q154920,"Prince Edward, Duke of Edinburgh",male,"https://en.wikipedia.org/wiki/James,_Earl_of_Wessex"
http://www.wikidata.org/entity/Q4383359,Prince Christian of Hanover,http://www.wikidata.org/entity/Q58070,"Ernst August, Prince of Hanover",male,https://en.wikipedia.org/wiki/Prince_Christian_of_Hanover
http://www.wikidata.org/entity/Q4383225,Prince Ernst August of Hanover,http://www.wikidata.org/entity/Q58070,"Ernst August, Prince of Hanover",male,https://en.wikipedia.org/wiki/Prince_Ernst_August_of_Hanover_(born_1983)
http://www.wikidata.org/entity/Q167423,Alexandra of Yugoslavia,http://www.wikidata.org/entity/Q151742,Alexander of Greece,female,https://en.wikipedia.org/wiki/Alexandra_of_Yugoslavia
http://www.wikidata.org/entity/Q815126,"Alexander, Crown Prince of Serbia",http://www.wikidata.org/entity/Q167423,Alexandra of Yugoslavia,male,"https://en.wikipedia.org/wiki/Alexander,_Crown_Prince_of_Yugoslavia"
http://www.wikidata.org/entity/Q237165,"Infanta Margarita, Duchess of Soria",http://www.wikidata.org/entity/Q313857,"Infante Juan, Count of Barcelona",female,"https://en.wikipedia.org/wiki/Infanta_Margarita,_Duchess_of_Soria"
